,Mutation date,ID,Gender,Age,Birthdate,Life expectancy,Marital status,Couple nr,Marriage duration,Marriage end date,Marriage intention,Marriage age,Wedding date,Employment status,Income,Capital,Children,NrChildren,Birth age,Birthing date,Alive,Event
190,2011-01-01,190,Male,33,1978-06-27,0.00047999999999999996,Single,0,,,No,,,Permanent contract,32589,925410,No,0,,NA,1,Created
191,2011-01-01,191,Male,6,2005-01-18,5.9999999999999995e-05,Single,0,,,Yes,34.0,2039-05-10,Child,0,0,No,0,,NA,1,Created
192,2011-01-01,192,Female,37,1974-02-15,0.00057,Divorced,0,,,Yes,,,Flexible contract,37782,587309,Yes,0,,NA,1,Created
193,2011-01-01,193,Female,36,1975-12-05,0.00049,Divorced,0,,,No,,,Permanent contract,1094,82390,Yes,0,,NA,1,Created
194,2011-01-01,194,Male,40,1971-02-20,0.0009400000000000001,Married,34,,2019-09-17,No,,,Flexible contract,6306,3713,No,1,,NA,1,Created
195,2011-01-01,195,Male,42,1969-05-30,0.00128,Single,0,,,Yes,25.0,,Family business,11682,16369,No,0,,NA,1,Created
196,2011-01-01,196,Female,44,1967-04-13,0.00107,Married,42,,2042-06-26,No,,,Permanent contract,43474,906,No,2,,NA,1,Created
197,2011-01-01,197,Female,52,1959-11-01,0.00268,Widowed,0,,,No,,,Unemployed,17981,349234,Yes,0,,NA,1,Created
198,2011-01-01,198,Female,55,1956-10-23,0.00372,Married,43,,2024-08-27,Yes,,,Permanent contract,41236,1125,Yes,1,,NA,1,Created
199,2011-01-01,199,Female,55,1956-07-03,0.00372,Married,44,,2034-10-25,No,,,Permanent contract,1387,688800,No,2,,NA,1,Created
200,2011-01-01,200,Female,61,1950-08-05,0.00562,Married,45,,2014-07-16,Yes,,,Permanent contract,5258,-44764,Yes,2,,NA,1,Created
201,2011-01-01,201,Male,3,2008-08-22,0.0002,Single,0,,,No,,,Child,0,0,Yes,0,,NA,1,Created
202,2011-01-01,202,Female,102,1909-02-12,1.0,Widowed,0,,,Yes,,,Retired,43419,114735,Yes,0,,NA,1,Created
203,2011-01-01,203,Male,44,1967-03-05,0.0013599999999999999,Married,35,,2015-02-04,No,,,Flexible contract,242,2223,Yes,2,,NA,1,Created
204,2011-01-01,204,Female,27,1984-11-26,0.00025,Single,0,,,No,,,Permanent contract,11523,493302,Yes,0,35.0,2019-07-26,1,Created
205,2011-01-01,205,Male,41,1970-07-30,0.0008900000000000001,Single,0,,,No,,,Permanent contract,25789,-37190,Yes,0,,NA,1,Created
206,2011-01-01,206,Female,42,1969-05-09,0.001,Married,46,,2018-12-09,Yes,,,Permanent contract,17044,54541,No,2,,NA,1,Created
207,2011-01-01,207,Male,42,1969-05-08,0.00128,Married,36,,2066-03-11,Yes,,,Permanent contract,12938,498410,Yes,2,,NA,1,Created
208,2011-01-01,208,Female,49,1962-02-13,0.00193,Single,0,,,Yes,48.0,,Flexible contract,3529,497616,No,0,,NA,1,Created
209,2011-01-01,209,Female,25,1986-05-26,0.00022999999999999998,Single,0,,,No,,,Permanent contract,22185,114,No,0,27.0,2013-06-12,1,Created
210,2011-01-01,210,Female,5,2006-05-07,4e-05,Single,0,,,Yes,23.0,2029-10-22,Child,0,0,Yes,0,26.0,2032-07-12,1,Created
211,2011-01-01,211,Male,5,2006-11-12,9e-05,Single,0,,,Yes,25.0,2031-01-03,Child,0,0,Yes,0,,NA,1,Created
212,2011-01-01,212,Male,40,1971-04-27,0.0009400000000000001,Married,37,,2016-03-30,Yes,,,Permanent contract,16319,27690,Yes,3,,NA,1,Created
213,2011-01-01,213,Female,32,1979-11-06,0.00041,Married,47,,2016-03-09,No,,,Flexible contract,17965,970191,No,1,,NA,1,Created
214,2011-01-01,214,Male,40,1971-11-27,0.0009400000000000001,Single,0,,,No,,,Permanent contract,38418,404290,No,0,,NA,1,Created
215,2011-01-01,215,Female,38,1973-11-27,0.00063,Married,48,,2025-10-08,Yes,,,Flexible contract,61759,3207,Yes,2,,NA,1,Created
216,2011-01-01,216,Female,25,1986-02-19,0.00022999999999999998,Single,0,,,No,,,Flexible contract,31404,259532,No,0,35.0,2021-10-04,1,Created
217,2011-01-01,217,Female,29,1982-03-12,0.00032,Married,49,,2036-05-13,No,,,Unemployed,5849,183,No,2,36.0,2018-10-31,1,Created
218,2011-01-01,218,Female,31,1980-06-09,0.00029,Married,50,,2061-09-29,No,,,Permanent contract,38524,5385,Yes,2,35.0,2015-09-15,1,Created
219,2011-01-01,219,Female,73,1938-01-12,0.01577,Married,51,,2013-09-03,Yes,,,Retired,16081,3650,Yes,2,,NA,1,Created
220,2011-01-01,220,Female,14,1997-08-04,9e-05,Single,0,,,Yes,35.0,2032-10-28,Child,0,0,No,0,32.0,2029-02-15,1,Created
221,2011-01-01,221,Female,73,1938-08-05,0.01577,Married,52,,2048-05-27,Yes,,,Retired,21251,168716,Yes,1,,NA,1,Created
222,2011-01-01,222,Male,3,2008-12-30,0.0002,Single,0,,,Yes,30.0,2038-02-24,Child,0,0,No,0,,NA,1,Created
223,2011-01-01,223,Male,80,1931-01-07,0.05987000000000001,Widowed,0,,,No,,,Retired,2656,151274,Yes,0,,NA,1,Created
224,2011-01-01,224,Female,50,1961-12-13,0.00225,Married,53,,2049-09-09,No,,,Permanent contract,80187,89793,No,2,,NA,1,Created
225,2011-01-01,225,Male,47,1964-07-06,0.00186,Single,0,,,Yes,25.0,,Permanent contract,30379,37873,No,0,,NA,1,Created
226,2011-01-01,226,Male,58,1953-12-20,0.00603,Married,38,,2022-02-10,No,,,Permanent contract,3697,-46120,Yes,2,,NA,1,Created
227,2011-01-01,227,Female,30,1981-09-11,0.00027,Divorced,0,,,Yes,,,Entrepreneur with personel,16168,127114,No,0,,NA,1,Created
228,2011-01-01,228,Male,36,1975-11-22,0.0006,Married,39,,2045-03-03,No,,,Permanent contract,8505,-15147,No,2,,NA,1,Created
229,2011-01-01,229,Male,64,1947-08-27,0.01097,Married,40,,2025-11-19,No,,,Entrepreneur without personnel,16841,-39196,Yes,3,,NA,1,Created
230,2011-01-01,230,Male,6,2005-08-23,5.9999999999999995e-05,Single,0,,,No,,,Child,0,0,Yes,0,,NA,1,Created
231,2011-01-01,231,Male,35,1976-02-18,0.00055,Married,41,,2051-10-23,No,,,Flexible contract,6043,-40502,No,1,,NA,1,Created
232,2011-01-01,232,Female,50,1961-06-08,0.00225,Single,0,,,No,,,Entrepreneur with personel,3179,454561,No,0,,NA,1,Created
233,2011-01-01,233,Female,38,1973-06-26,0.00063,Married,54,,2016-02-01,Yes,,,Entrepreneur without personnel,46614,100876,No,2,,NA,1,Created
234,2011-01-01,234,Female,59,1952-09-06,0.00479,Married,55,,2038-08-20,Yes,,,Entrepreneur without personnel,38232,26064,Yes,1,,NA,1,Created
235,2011-01-01,235,Female,79,1932-09-28,0.03112,Widowed,0,,,Yes,,,Retired,46306,-16098,Yes,0,,NA,1,Created
236,2011-01-01,236,Male,16,1995-01-22,0.00029,Single,0,,,Yes,33.0,2028-07-27,Child,0,0,No,0,,NA,1,Created
237,2011-01-01,237,Female,2,2009-07-06,0.00015,Single,0,,,No,,,Child,0,0,Yes,0,32.0,2041-07-18,1,Created
238,2011-01-01,238,Female,44,1967-05-08,0.00107,Married,56,,2056-10-13,No,,,Permanent contract,19186,117036,No,1,,NA,1,Created
239,2011-01-01,239,Female,54,1957-11-04,0.00313,Divorced,0,,,Yes,,,Permanent contract,30879,12249,Yes,0,,NA,1,Created
240,2011-01-01,240,Female,64,1947-06-03,0.00713,Married,57,,2070-04-01,No,,,Permanent contract,30777,3764810,No,1,,NA,1,Created
241,2011-01-01,241,Male,17,1994-02-14,0.00022999999999999998,Single,0,,,Yes,34.0,2028-07-29,Child,0,0,Yes,0,,NA,1,Created
242,2011-01-01,242,Male,57,1954-09-12,0.00572,Married,42,,2042-06-26,Yes,,,Entrepreneur without personnel,33325,61066,No,2,,NA,1,Created
243,2011-01-01,243,Female,54,1957-05-05,0.00313,Married,58,,2019-09-18,Yes,,,Permanent contract,41683,3142,No,2,,NA,1,Created
244,2011-01-01,244,Female,78,1933-01-04,0.02817,Married,59,,2047-02-25,Yes,,,Retired,50533,298340,Yes,1,,NA,1,Created
245,2011-01-01,245,Female,42,1969-07-23,0.001,Single,0,,,Yes,31.0,,Permanent contract,27242,795796,No,0,,NA,1,Created
246,2011-01-01,246,Female,38,1973-11-28,0.00063,Married,60,,2066-02-04,Yes,,,Permanent contract,88057,-29984,Yes,2,,NA,1,Created
247,2011-01-01,247,Female,40,1971-06-23,0.0006900000000000001,Married,61,,2070-10-26,Yes,,,Permanent contract,84507,30102,Yes,2,,NA,1,Created
248,2011-01-01,248,Male,0,2011-08-02,0.0036200000000000004,Single,0,,,Yes,32.0,2043-12-20,Child,0,0,No,0,,NA,1,Created
249,2011-01-01,249,Male,22,1989-04-30,0.00041,Single,0,,,Yes,30.0,2019-12-02,Permanent contract,13130,-9081,Yes,0,,NA,1,Created
250,2011-01-01,250,Male,48,1963-05-27,0.0021100000000000003,Single,0,,,No,,,Permanent contract,935,605200,Yes,0,,NA,1,Created
251,2011-01-01,251,Male,51,1960-06-05,0.00301,Divorced,0,,,Yes,,,Permanent contract,3614,-44483,No,0,,NA,1,Created
252,2011-01-01,252,Female,0,2011-11-23,0.0028899999999999998,Single,0,,,Yes,28.0,2039-11-29,Child,0,0,Yes,0,27.0,2038-02-15,1,Created
253,2011-01-01,253,Female,69,1942-01-24,0.0108,Married,62,,2051-07-29,Yes,,,Retired,4124,555465,Yes,2,,NA,1,Created
254,2011-01-01,254,Female,27,1984-01-13,0.00025,Single,0,,,No,,,Permanent contract,18313,423488,Yes,0,28.0,2012-03-31,1,Created
255,2011-01-01,255,Male,34,1977-05-27,0.00067,Married,43,,2024-08-27,Yes,,,Permanent contract,31283,135394,Yes,1,,NA,1,Created
256,2011-01-01,256,Female,77,1934-01-25,0.0259,Widowed,0,,,No,,,Retired,9213,167330,Yes,0,,NA,1,Created
257,2011-01-01,257,Male,28,1983-07-27,0.00045,Single,0,,,Yes,32.0,2015-04-19,Permanent contract,40860,121321,No,0,,NA,1,Created
258,2011-01-01,258,Female,30,1981-01-27,0.00027,Single,0,,,Yes,41.0,2022-09-20,Permanent contract,12049,47942,Yes,0,,NA,1,Created
259,2011-01-01,259,Male,59,1952-07-24,0.00717,Married,44,,2034-10-25,No,,,Entrepreneur without personnel,44209,526540,No,2,,NA,1,Created
260,2011-01-01,260,Female,96,1915-08-07,0.24602,Widowed,0,,,No,,,Retired,19932,-5833,Yes,0,,NA,1,Created
261,2011-01-01,261,Female,63,1948-04-14,0.00672,Divorced,0,,,No,,,Permanent contract,22415,108367,Yes,0,,NA,1,Created
262,2011-01-01,262,Male,44,1967-06-03,0.0013599999999999999,Single,0,,,Yes,41.0,,Permanent contract,30335,-30626,Yes,0,,NA,1,Created
263,2011-01-01,263,Male,20,1991-10-23,0.00045,Single,0,,,Yes,32.0,2023-05-11,Permanent contract,26693,177691,Yes,0,,NA,1,Created
264,2011-01-01,264,Female,64,1947-07-22,0.00713,Married,63,,2051-10-28,No,,,Entrepreneur without personnel,17599,-36503,Yes,2,,NA,1,Created
265,2011-01-01,265,Male,70,1941-08-28,0.01932,Married,45,,2014-07-16,Yes,,,Retired,28367,38724,Yes,2,,NA,1,Created
266,2011-01-01,266,Female,19,1992-01-08,0.00014,Single,0,,,Yes,31.0,2023-10-12,Flexible contract,171681,5359,Yes,0,31.0,2023-12-14,1,Created
267,2011-01-01,267,Male,38,1973-10-21,0.0009599999999999999,Single,0,,,Yes,45.0,2018-03-04,Permanent contract,2353,271319,Yes,0,,NA,1,Created
268,2011-01-01,268,Male,51,1960-07-28,0.00301,Married,46,,2018-12-09,No,,,Permanent contract,20737,38,No,2,,NA,1,Created
269,2011-01-01,269,Female,36,1975-06-25,0.00049,Single,0,,,Yes,34.0,,Entrepreneur without personnel,6850,554,No,0,,NA,1,Created
270,2011-01-01,270,Male,15,1996-08-24,0.00015,Single,0,,,Yes,46.0,2042-06-03,Child,0,0,Yes,0,,NA,1,Created
271,2011-01-01,271,Male,26,1985-04-06,1.0,Married,47,,2016-03-09,Yes,,,Flexible contract,2144,46917,No,1,,NA,1,Created
272,2011-01-01,272,Male,34,1977-10-18,0.00067,Married,48,,2025-10-08,No,,,Permanent contract,39063,-1801,Yes,2,,NA,1,Created
273,2011-01-01,273,Male,16,1995-04-05,0.00029,Single,0,,,Yes,38.0,2033-08-15,Child,0,0,No,0,,NA,1,Created
274,2011-01-01,274,Male,16,1995-09-04,0.00029,Single,0,,,Yes,25.0,2020-05-22,Child,0,0,No,0,,NA,1,Created
275,2011-01-01,275,Female,5,2006-08-13,4e-05,Single,0,,,Yes,27.0,2033-01-14,Child,0,0,No,0,32.0,2038-06-09,1,Created
276,2011-01-01,276,Female,66,1945-05-19,0.009040000000000001,Married,64,,2043-10-28,Yes,,,Permanent contract,11836,4915,Yes,1,,NA,1,Created
277,2011-01-01,277,Female,24,1987-09-29,0.00018999999999999998,Single,0,,,Yes,35.0,2022-02-05,Entrepreneur without personnel,5181,63773,No,0,36.0,2023-07-01,1,Created
278,2011-01-01,278,Male,64,1947-12-27,0.01097,Married,49,,2036-05-13,No,,,Permanent contract,22942,936,No,2,,NA,1,Created
279,2011-01-01,279,Male,52,1959-05-04,0.00314,Married,50,,2061-09-29,No,,,Permanent contract,12668,9420,Yes,2,,NA,1,Created
280,2011-01-01,280,Female,35,1976-12-20,0.00033999999999999997,Single,0,,,No,,,Flexible contract,13098,274,Yes,0,,NA,1,Created
281,2011-01-01,281,Female,79,1932-03-31,0.03112,Widowed,0,,,No,,,Retired,7260,18632,Yes,0,,NA,1,Created
282,2011-01-01,282,Male,43,1968-08-09,0.00103,Married,51,,2013-09-03,No,,,Permanent contract,30510,122749,Yes,2,,NA,1,Created
283,2011-01-01,283,Male,35,1976-07-17,0.00055,Single,0,,,Yes,30.0,,Permanent contract,1562,934056,No,0,,NA,1,Created
284,2011-01-01,284,Female,70,1941-09-01,0.01252,Married,65,,2038-07-22,Yes,,,Retired,19333,29630,Yes,2,,NA,1,Created
285,2011-01-01,285,Male,93,1918-01-05,0.22959000000000002,Widowed,0,,,No,,,Retired,43915,31846,Yes,0,,NA,1,Created
286,2011-01-01,286,Female,41,1970-03-19,0.0007700000000000001,Married,66,,2028-09-25,No,,,Flexible contract,14783,-7299,Yes,2,,NA,1,Created
287,2011-01-01,287,Female,80,1931-12-15,0.03682,Married,67,,2029-12-30,No,,,Retired,31799,323,No,3,,NA,1,Created
288,2011-01-01,288,Male,22,1989-10-09,0.00041,Single,0,,,Yes,30.0,2019-02-20,Permanent contract,5924,-33245,No,0,,NA,1,Created
289,2011-01-01,289,Female,38,1973-10-27,0.00063,Married,68,,2043-01-23,No,,,Permanent contract,16959,294,Yes,1,,NA,1,Created
290,2011-01-01,290,Female,44,1967-09-27,0.00107,Single,0,,,No,,,Entrepreneur without personnel,29590,417604,Yes,0,,NA,1,Created
291,2011-01-01,291,Female,60,1951-04-08,0.00541,Married,69,,2046-01-27,Yes,,,Permanent contract,8002,20913,Yes,1,,NA,1,Created
292,2011-01-01,292,Male,77,1934-01-26,0.0418,Married,52,,2048-05-27,No,,,Retired,20170,-15033,Yes,1,,NA,1,Created
293,2011-01-01,293,Male,53,1958-03-13,0.0033299999999999996,Married,53,,2049-09-09,Yes,,,Permanent contract,10550,441742,No,2,,NA,1,Created
294,2011-01-01,294,Male,34,1977-02-08,0.00067,Single,0,,,Yes,45.0,2022-10-07,Permanent contract,16296,115805,Yes,0,,NA,1,Created
295,2011-01-01,295,Male,44,1967-07-12,0.0013599999999999999,Married,54,,2016-02-01,Yes,,,Permanent contract,15931,274522,No,2,,NA,1,Created
296,2011-01-01,296,Male,9,2002-07-28,0.00014,Single,0,,,Yes,25.0,2027-10-01,Child,0,0,Yes,0,,NA,1,Created
297,2011-01-01,297,Female,98,1913-08-17,0.27366999999999997,Widowed,0,,,Yes,,,Retired,47079,-11597,Yes,0,,NA,1,Created
298,2011-01-01,298,Male,68,1943-02-20,0.01522,Married,55,,2038-08-20,No,,,Retired,27017,53483,Yes,1,,NA,1,Created
299,2011-01-01,299,Male,40,1971-02-01,0.0009400000000000001,Married,56,,2056-10-13,Yes,,,Permanent contract,54,3702,No,1,,NA,1,Created
300,2011-01-01,300,Male,15,1996-06-14,0.00015,Single,0,,,No,,,Child,0,0,No,0,,NA,1,Created
301,2011-01-01,301,Female,55,1956-08-24,0.00372,Married,70,,2023-05-13,No,,,Permanent contract,29667,-41246,Yes,1,,NA,1,Created
302,2011-01-01,302,Female,8,2003-03-21,2.9999999999999997e-05,Single,0,,,Yes,27.0,2030-09-02,Child,0,0,Yes,0,30.0,2033-05-24,1,Created
303,2011-01-01,303,Male,78,1933-06-03,0.04668,Married,57,,2070-04-01,Yes,,,Retired,16305,438131,No,1,,NA,1,Created
304,2011-01-01,304,Male,40,1971-07-01,0.0009400000000000001,Single,0,,,Yes,35.0,,Permanent contract,8234,7892,No,0,,NA,1,Created
305,2011-01-01,305,Female,76,1935-03-23,0.02337,Married,71,,2056-03-03,No,,,Retired,35557,1125,Yes,1,,NA,1,Created
306,2011-01-01,306,Male,96,1915-05-31,0.30168,Widowed,0,,,No,,,Retired,27509,188659,No,0,,NA,1,Created
307,2011-01-01,307,Female,13,1998-04-12,0.00011999999999999999,Single,0,,,No,,,Child,0,0,Yes,0,33.0,2031-11-13,1,Created
308,2011-01-01,308,Female,19,1992-02-01,0.00014,Single,0,,,Yes,28.0,2020-10-11,Unemployed,9908,-1444,No,0,37.0,2029-09-05,1,Created
309,2011-01-01,309,Female,42,1969-06-20,0.001,Married,72,,2038-07-08,Yes,,,Permanent contract,133371,107216,Yes,2,,NA,1,Created
310,2011-01-01,310,Female,77,1934-03-04,0.0259,Married,73,,2039-12-04,No,,,Retired,23958,360517,Yes,3,,NA,1,Created
311,2011-01-01,311,Female,37,1974-06-19,0.00057,Married,74,,2036-11-15,No,,,Entrepreneur without personnel,47142,32994,Yes,1,,NA,1,Created
312,2011-01-01,312,Male,11,2000-01-18,9e-05,Single,0,,,Yes,35.0,2035-09-24,Child,0,0,Yes,0,,NA,1,Created
313,2011-01-01,313,Male,61,1950-02-09,0.00747,Married,58,,2019-09-18,Yes,,,Permanent contract,53177,475,No,2,,NA,1,Created
314,2011-01-01,314,Female,37,1974-07-01,0.00057,Married,75,,2025-05-15,No,,,Flexible contract,4934,59378,Yes,2,,NA,1,Created
315,2011-01-01,315,Female,55,1956-12-09,0.00372,Married,76,,2029-10-19,No,,,Entrepreneur without personnel,44320,248,Yes,3,,NA,1,Created
316,2011-01-01,316,Female,40,1971-08-18,0.0006900000000000001,Married,77,,2043-03-16,Yes,,,Permanent contract,51899,50961,Yes,1,,NA,1,Created
317,2011-01-01,317,Female,5,2006-07-19,4e-05,Single,0,,,Yes,27.0,2033-03-13,Child,0,0,No,0,32.0,2038-04-10,1,Created
318,2011-01-01,318,Male,39,1972-01-26,0.0008699999999999999,Single,0,,,Yes,30.0,,Permanent contract,42438,801859,No,0,,NA,1,Created
319,2011-01-01,319,Female,52,1959-11-08,0.00268,Married,78,,2030-09-13,No,,,Permanent contract,1499,22332,No,3,,NA,1,Created
320,2011-01-01,320,Male,60,1951-09-07,0.006840000000000001,Married,59,,2047-02-25,Yes,,,Entrepreneur with personel,29456,471088,Yes,1,,NA,1,Created
321,2011-01-01,321,Male,62,1949-07-20,0.008409999999999999,Divorced,0,,,No,,,Flexible contract,36054,58203,Yes,0,,NA,1,Created
322,2011-01-01,322,Male,41,1970-02-23,0.0008900000000000001,Married,60,,2066-02-04,No,,,Entrepreneur without personnel,6048,394,Yes,2,,NA,1,Created
323,2011-01-01,323,Female,30,1981-06-29,0.00027,Married,79,,2045-05-23,No,,,Permanent contract,19579,602092,No,3,40.0,2021-08-12,1,Created
324,2011-01-01,324,Male,32,1979-03-03,0.00059,Married,61,,2070-10-26,No,,,Entrepreneur without personnel,23010,590,Yes,2,,NA,1,Created
325,2011-01-01,325,Female,44,1967-11-16,0.00107,Married,80,,2032-03-17,No,,,Permanent contract,46318,609438,No,1,,NA,1,Created
326,2011-01-01,326,Male,43,1968-08-25,0.00103,Divorced,0,,,No,,,Permanent contract,99470,4834,Yes,0,,NA,1,Created
327,2011-01-01,327,Male,36,1975-01-21,0.0006,Single,0,,,No,,,Permanent contract,17592,80842,No,0,,NA,1,Created
328,2011-01-01,328,Male,43,1968-07-25,0.00103,Married,62,,2051-07-29,Yes,,,Permanent contract,32096,172828,Yes,2,,NA,1,Created
329,2011-01-01,329,Female,31,1980-04-21,0.00029,Married,81,,2058-02-10,Yes,,,Permanent contract,99409,49953,No,2,,NA,1,Created
330,2011-01-01,330,Female,33,1978-08-07,0.00035,Single,0,,,Yes,25.0,,Permanent contract,186657,223965,Yes,0,38.0,2016-03-28,1,Created
331,2011-01-01,331,Male,49,1962-01-01,0.00242,Married,63,,2051-10-28,Yes,,,Entrepreneur without personnel,15094,220500,Yes,2,,NA,1,Created
332,2011-01-01,332,Female,65,1946-01-24,0.007559999999999999,Married,82,,2019-08-06,No,,,Permanent contract,19898,3960,No,2,,NA,1,Created
333,2011-01-01,333,Male,54,1957-01-04,0.00404,Divorced,0,,,Yes,,,Permanent contract,36457,48583,No,0,,NA,1,Created
334,2011-01-01,334,Female,21,1990-12-01,0.00016,Single,0,,,Yes,34.0,2024-01-09,Permanent contract,13112,9657,No,0,28.0,2018-04-24,1,Created
335,2011-01-01,335,Male,64,1947-06-07,0.01097,Married,64,,2043-10-28,Yes,,,Permanent contract,34086,17824,Yes,1,,NA,1,Created
336,2011-01-01,336,Male,65,1946-01-14,0.01141,Married,65,,2038-07-22,No,,,Permanent contract,35391,139693,Yes,2,,NA,1,Created
337,2011-01-01,337,Female,7,2004-04-18,7e-05,Single,0,,,No,,,Child,0,0,Yes,0,22.0,2026-04-21,1,Created
338,2011-01-01,338,Male,22,1989-01-31,0.00041,Married,66,,2028-09-25,No,,,Permanent contract,39269,129310,Yes,2,,NA,1,Created
339,2011-01-01,339,Female,101,1910-07-18,1.0,Widowed,0,,,No,,,Retired,57591,-3453,No,0,,NA,1,Created
340,2011-01-01,340,Female,75,1936-09-15,0.01986,Widowed,0,,,No,,,Retired,81563,3787,Yes,0,,NA,1,Created
341,2011-01-01,341,Female,54,1957-12-28,0.00313,Married,83,,2054-06-13,No,,,Permanent contract,23041,7157,No,2,,NA,1,Created
342,2011-01-01,342,Female,25,1986-11-16,0.00022999999999999998,Single,0,,,Yes,30.0,2016-04-05,Flexible contract,16923,18940,Yes,0,28.0,2014-03-22,1,Created
343,2011-01-01,343,Male,71,1940-08-06,0.02034,Married,67,,2029-12-30,Yes,,,Retired,76594,6460,No,3,,NA,1,Created
344,2011-01-01,344,Female,61,1950-02-10,0.00562,Married,84,,2037-12-19,Yes,,,Permanent contract,67008,3846,Yes,1,,NA,1,Created
345,2011-01-01,345,Male,29,1982-06-29,0.0005200000000000001,Single,0,,,Yes,27.0,,Permanent contract,42555,69666,Yes,0,,NA,1,Created
346,2011-01-01,346,Female,14,1997-05-19,9e-05,Single,0,,,Yes,29.0,2026-09-30,Child,0,0,No,0,34.0,2031-03-08,1,Created
347,2011-01-01,347,Female,50,1961-02-07,0.00225,Married,85,,2014-03-17,Yes,,,Permanent contract,121747,843997,Yes,1,,NA,1,Created
348,2011-01-01,348,Female,96,1915-08-26,0.24602,Widowed,0,,,Yes,,,Retired,49093,236487,No,0,,NA,1,Created
349,2011-01-01,349,Female,73,1938-03-23,0.01577,Widowed,0,,,No,,,Retired,7180,11046,No,0,,NA,1,Created
350,2011-01-01,350,Male,72,1939-12-20,0.02384,Married,68,,2043-01-23,No,,,Retired,31650,-6612,Yes,1,,NA,1,Created
351,2011-01-01,351,Male,44,1967-12-07,0.0013599999999999999,Married,69,,2046-01-27,Yes,,,Permanent contract,21122,457443,Yes,1,,NA,1,Created
352,2011-01-01,352,Female,40,1971-01-06,0.0006900000000000001,Married,86,,2039-11-10,Yes,,,Permanent contract,85104,73601,Yes,3,,NA,1,Created
353,2011-01-01,353,Male,80,1931-04-02,0.05987000000000001,Married,70,,2023-05-13,No,,,Retired,70397,-30695,Yes,1,,NA,1,Created
354,2011-01-01,354,Male,14,1997-06-14,0.00014,Single,0,,,Yes,45.0,2042-04-18,Child,0,0,No,0,,NA,1,Created
355,2011-01-01,355,Female,34,1977-11-04,0.00037,Single,0,,,Yes,37.0,2014-04-16,Unemployed,24386,19010,No,0,,NA,1,Created
356,2011-01-01,356,Female,64,1947-02-11,0.00713,Widowed,0,,,Yes,,,Permanent contract,13274,114936,Yes,0,,NA,1,Created
357,2011-01-01,357,Female,58,1953-01-11,0.00448,Widowed,0,,,No,,,Flexible contract,25658,48339,No,0,,NA,1,Created
358,2011-01-01,358,Male,36,1975-06-18,0.0006,Married,71,,2056-03-03,No,,,Permanent contract,17414,3426,Yes,1,,NA,1,Created
359,2011-01-01,359,Male,0,2011-06-21,0.0036200000000000004,Single,0,,,No,,,Child,0,0,No,0,,NA,1,Created
360,2011-01-01,360,Female,32,1979-09-25,0.00041,Single,0,,,Yes,34.0,2013-02-20,Permanent contract,26367,14922,Yes,0,34.0,2013-03-21,1,Created
361,2011-01-01,361,Male,15,1996-06-26,0.00015,Single,0,,,Yes,40.0,2036-01-23,Child,0,0,Yes,0,,NA,1,Created
362,2011-01-01,362,Male,40,1971-10-31,0.0009400000000000001,Married,72,,2038-07-08,No,,,Unemployed,16728,2311452,Yes,2,,NA,1,Created
363,2011-01-01,363,Male,41,1970-06-20,0.0008900000000000001,Divorced,0,,,No,,,Permanent contract,18403,5659,No,0,,NA,1,Created
364,2011-01-01,364,Female,100,1911-10-24,1.0,Widowed,0,,,No,,,Retired,7695,13756,No,0,,NA,1,Created
