,Mutation date,ID,Gender,Age,Birthdate,Life expectancy,Marital status,Couple nr,Marriage duration,Marriage end date,Marriage intention,Marriage age,Wedding date,Employment status,Income,Capital,Children,NrChildren,Birth age,Birthing date,Alive,Event
123,2011-01-01,123,Female,57,1954-05-12,0.00387,Married,27,,2052-02-11,Yes,,,Entrepreneur without personnel,12600.0,30605,Yes,1,,NA,1,Created
124,2011-01-01,124,Male,3,2008-03-27,0.0002,Single,0,,,Yes,22.0,2030-10-01,Child,0.0,0,No,0,,NA,1,Created
125,2011-01-01,125,Male,5,2006-05-18,9e-05,Single,0,,,Yes,39.0,2045-07-05,Child,0.0,0,Yes,0,,NA,1,Created
126,2011-01-01,126,Male,68,1943-02-03,0.01522,Married,24,,2038-09-13,No,,,Retired,28036.0,90759,No,2,,NA,1,Created
127,2011-01-01,127,Female,27,1984-05-29,0.00025,Single,0,,,No,,,Permanent contract,27890.0,2579,Yes,0,,NA,1,Created
18167,2011-11-08,127,Female,28,1984-05-29,0.00025,Married,3511,45,2056-08-02,No,,,Permanent contract,27890.0,2579,Yes,0,,NA,1,Life event: Married
128,2011-01-01,128,Male,5,2006-01-08,9e-05,Single,0,,,No,,,Child,0.0,0,Yes,0,,NA,1,Created
129,2011-01-01,129,Female,52,1959-08-02,0.00268,Married,28,,2011-02-22,No,,,Entrepreneur without personnel,39005.0,548724,Yes,1,,NA,1,Created
16936,2011-02-22,129,Female,52,1959-08-02,0.00268,Divorced,28,,2011-02-22,No,,,Entrepreneur without personnel,39005.0,548724,Yes,1,,NA,1,Life event: Divorced
130,2011-01-01,130,Female,39,1972-10-05,0.00074,Single,0,,,No,,,Entrepreneur without personnel,11528.0,-19168,No,0,,NA,1,Created
18220,2011-11-19,130,Female,40,1972-10-05,0.00074,Married,3512,16,2027-08-01,No,,,Entrepreneur without personnel,11528.0,-19168,No,0,,NA,1,Life event: Married
131,2011-01-01,131,Male,16,1995-11-12,0.00029,Single,0,,,No,,,Child,0.0,0,No,0,,NA,1,Created
132,2011-01-01,132,Female,40,1971-02-20,0.0006900000000000001,Divorced,0,,,No,,,Flexible contract,33337.0,-26295,No,0,,NA,1,Created
133,2011-01-01,133,Male,60,1951-05-06,0.006840000000000001,Married,25,,2012-12-15,No,,,Entrepreneur with personel,36791.0,801,No,1,,NA,1,Created
134,2011-01-01,134,Female,30,1981-04-05,0.00027,Married,29,,2029-02-01,No,,,Permanent contract,46184.0,160269,Yes,1,,NA,1,Created
135,2011-01-01,135,Female,38,1973-09-22,0.00063,Married,30,,2020-07-20,Yes,,,Permanent contract,570.0,281100,Yes,1,,NA,1,Created
136,2011-01-01,136,Male,0,2011-05-01,0.0036200000000000004,Single,0,,,No,,,Child,0.0,0,Yes,0,,NA,1,Created
137,2011-01-01,137,Female,57,1954-05-03,0.00387,Married,31,,2065-12-19,No,,,Permanent contract,10833.0,296,Yes,2,,NA,1,Created
138,2011-01-01,138,Female,13,1998-07-05,0.00011999999999999999,Single,0,,,No,,,Child,0.0,0,Yes,0,36.0,2034-06-25,1,Created
139,2011-01-01,139,Female,84,1927-08-23,0.06362999999999999,Married,32,,2044-06-16,No,,,Retired,39219.0,796,No,1,,NA,1,Created
17912,2011-09-13,139,Female,85,1927-08-23,0.06362999999999999,Married,32,,2044-06-16,No,,,Retired,39219.0,796,No,1,,NA,0,Life event: Deceased
140,2011-01-01,140,Male,21,1990-03-21,0.00045,Single,0,,,Yes,26.0,2016-04-21,Entrepreneur without personnel,3617.0,45153,Yes,0,,NA,1,Created
141,2011-01-01,141,Male,42,1969-07-20,0.00128,Married,26,,2023-09-10,Yes,,,Permanent contract,45812.0,330,Yes,1,,NA,1,Created
142,2011-01-01,142,Female,41,1970-12-30,0.0007700000000000001,Single,0,,,No,,,Permanent contract,12698.0,2453,No,0,,NA,1,Created
18222,2011-11-20,142,Female,41,1970-12-30,0.0007700000000000001,Married,3513,47,2058-11-11,No,,,Permanent contract,12698.0,2453,No,0,,NA,1,Life event: Married
143,2011-01-01,143,Female,0,2011-06-09,0.0028899999999999998,Single,0,,,No,,,Child,0.0,0,No,0,29.0,2040-08-15,1,Created
144,2011-01-01,144,Male,59,1952-05-16,0.00717,Married,27,,2052-02-11,Yes,,,Permanent contract,14807.0,23642,Yes,1,,NA,1,Created
145,2011-01-01,145,Male,45,1966-09-02,0.0014199999999999998,Married,28,,2011-02-22,Yes,,,Permanent contract,2763.0,465888,Yes,1,,NA,1,Created
16937,2011-02-22,145,Male,45,1966-09-02,0.0014199999999999998,Divorced,28,,2011-02-22,Yes,,,Permanent contract,2763.0,465888,Yes,1,,NA,1,Life event: Divorced
146,2011-01-01,146,Male,16,1995-02-06,0.00029,Single,0,,,Yes,29.0,2024-11-30,Child,0.0,0,No,0,,NA,1,Created
147,2011-01-01,147,Female,68,1943-06-15,0.00983,Married,33,,2032-11-02,No,,,Retired,19987.0,77,No,2,,NA,1,Created
148,2011-01-01,148,Female,51,1960-11-04,0.0023899999999999998,Married,34,,2015-08-09,No,,,Permanent contract,46484.0,-15630,No,2,,NA,1,Created
149,2011-01-01,149,Female,4,2007-03-02,5.9999999999999995e-05,Single,0,,,No,,,Child,0.0,0,Yes,0,24.0,2031-12-04,1,Created
150,2011-01-01,150,Female,32,1979-11-05,0.00041,Married,35,,2048-11-03,No,,,Permanent contract,20303.0,19380,No,2,,NA,1,Created
151,2011-01-01,151,Male,61,1950-01-18,0.00747,Divorced,0,,,No,,,Flexible contract,36299.0,24942,Yes,0,,NA,1,Created
152,2011-01-01,152,Female,47,1964-01-12,0.00168,Divorced,0,,,No,,,Permanent contract,14653.0,-1447,Yes,0,,NA,1,Created
153,2011-01-01,153,Female,34,1977-05-24,0.00037,Single,0,,,Yes,25.0,,Entrepreneur with personel,19212.0,81321,Yes,0,37.0,2014-05-24,1,Created
18378,2011-12-21,153,Female,35,1977-05-24,0.00037,Married,3515,0,2011-06-14,Yes,25,,Entrepreneur with personel,19212.0,81321,Yes,0,37,2014-05-24,1,Life event: Married
154,2011-01-01,154,Female,1,2010-09-01,0.00033999999999999997,Single,0,,,No,,,Child,0.0,0,No,0,22.0,2032-02-10,1,Created
155,2011-01-01,155,Male,24,1987-05-22,0.00047999999999999996,Single,0,,,Yes,32.0,2019-07-20,Permanent contract,17576.0,260111,No,0,,NA,1,Created
156,2011-01-01,156,Female,40,1971-11-15,0.0006900000000000001,Married,36,,2052-03-04,No,,,Entrepreneur without personnel,1752.0,78,Yes,2,40.0,2011-09-08,1,Created
17888,2011-09-08,156,Female,40,1971-11-15,0.0006900000000000001,Married,36,,2052-03-04,No,,,Entrepreneur without personnel,1752.0,78,Yes,3,40,2011-09-08,1,Life event: Children born
17889,2011-09-08,156,Female,40,1971-11-15,0.0006900000000000001,Married,36,,2052-03-04,No,,,Entrepreneur without personnel,1752.0,78,Yes,3,40,2011-09-08,1,Life event: Children born
157,2011-01-01,157,Male,57,1954-05-06,0.00572,Married,29,,2029-02-01,No,,,Permanent contract,14451.0,14662,Yes,1,,NA,1,Created
158,2011-01-01,158,Male,61,1950-10-17,0.00747,Married,30,,2020-07-20,Yes,,,Permanent contract,68000.0,5567,Yes,1,,NA,1,Created
159,2011-01-01,159,Female,8,2003-11-05,2.9999999999999997e-05,Single,0,,,No,,,Child,0.0,0,No,0,27.0,2030-12-04,1,Created
160,2011-01-01,160,Male,54,1957-09-12,0.00404,Married,31,,2065-12-19,Yes,,,Permanent contract,12075.0,510,Yes,2,,NA,1,Created
161,2011-01-01,161,Female,51,1960-11-29,0.0023899999999999998,Single,0,,,No,,,Permanent contract,5607.0,-4482,No,0,,NA,1,Created
162,2011-01-01,162,Female,30,1981-10-25,0.00027,Single,0,,,Yes,35.0,2016-04-20,Permanent contract,1633.0,31203,Yes,0,,NA,1,Created
163,2011-01-01,163,Female,27,1984-10-19,0.00025,Single,0,,,No,,,Permanent contract,20384.0,371548,Yes,0,35.0,2019-08-18,1,Created
164,2011-01-01,164,Female,10,2001-12-22,0.0001,Single,0,,,Yes,33.0,2034-06-04,Child,0.0,0,Yes,0,40.0,2041-04-28,1,Created
165,2011-01-01,165,Male,40,1971-07-28,0.0009400000000000001,Married,32,,2044-06-16,No,,,Entrepreneur without personnel,57055.0,303196,No,1,,NA,1,Created
17913,2011-09-13,165,Male,41,1971-07-28,0.0009400000000000001,Widowed,32,,2044-06-16,No,,,Entrepreneur without personnel,57055.0,303196,No,1,,NA,1,Life event: Widowed
166,2011-01-01,166,Male,30,1981-10-02,0.00055,Married,33,,2032-11-02,No,,,Permanent contract,20577.0,704671,No,2,,NA,1,Created
167,2011-01-01,167,Female,10,2001-07-19,0.0001,Single,0,,,Yes,51.0,2052-04-19,Child,0.0,0,Yes,0,25.0,2026-03-31,1,Created
168,2011-01-01,168,Female,13,1998-10-01,0.00011999999999999999,Single,0,,,No,,,Child,0.0,0,No,0,32.0,2030-03-14,1,Created
169,2011-01-01,169,Male,44,1967-10-01,0.0013599999999999999,Single,0,,,Yes,30.0,,Permanent contract,8599.0,-5647,No,0,,NA,1,Created
170,2011-01-01,170,Female,47,1964-08-21,0.00168,Single,0,,,Yes,25.0,,Flexible contract,1548.0,35806,Yes,0,,NA,1,Created
171,2011-01-01,171,Male,52,1959-07-24,0.00314,Married,34,,2015-08-09,Yes,,,Permanent contract,11903.0,-11888,No,2,,NA,1,Created
172,2011-01-01,172,Male,26,1985-11-21,1.0,Single,0,,,No,,,Entrepreneur without personnel,81648.0,-22470,Yes,0,,NA,1,Created
173,2011-01-01,173,Male,75,1936-11-09,0.033710000000000004,Widowed,0,,,No,,,Retired,25637.0,38875,Yes,0,,NA,1,Created
174,2011-01-01,174,Male,61,1950-09-28,0.00747,Divorced,0,,,Yes,,,Permanent contract,38989.0,143699,No,0,,NA,1,Created
175,2011-01-01,175,Female,19,1992-04-10,0.00014,Single,0,,,No,,,Permanent contract,46791.0,737878,Yes,0,32.0,2024-05-12,1,Created
176,2011-01-01,176,Male,35,1976-01-19,0.00055,Married,35,,2048-11-03,No,,,Flexible contract,27024.0,74034,No,2,,NA,1,Created
177,2011-01-01,177,Male,20,1991-02-11,0.00045,Single,0,,,No,,,Entrepreneur without personnel,15454.0,14550,Yes,0,,NA,1,Created
178,2011-01-01,178,Male,29,1982-10-22,0.0005200000000000001,Single,0,,,Yes,33.0,2015-08-28,Permanent contract,18083.0,-41824,No,0,,NA,1,Created
179,2011-01-01,179,Male,45,1966-10-22,0.0014199999999999998,Married,36,,2052-03-04,Yes,,,Permanent contract,35483.0,186963,Yes,2,,NA,1,Created
17890,2011-09-08,179,Male,45,1966-10-22,0.0014199999999999998,Married,36,,2052-03-04,Yes,,,Permanent contract,35483.0,186963,Yes,3,,NA,1,Life event: Children born
180,2011-01-01,180,Female,27,1984-04-22,0.00025,Single,0,,,Yes,26.0,,Permanent contract,18335.0,66724,Yes,0,29.0,2013-08-19,1,Created
181,2011-01-01,181,Female,92,1919-05-16,0.17376,Widowed,0,,,No,,,Retired,4211.0,15321,No,0,,NA,1,Created
182,2011-01-01,182,Female,32,1979-04-20,0.00041,Married,37,,2022-10-27,Yes,,,Permanent contract,26697.0,15519,No,1,33.0,2012-07-16,1,Created
183,2011-01-01,183,Female,59,1952-11-11,0.00479,Married,38,,2030-03-22,Yes,,,Permanent contract,37488.0,410779,Yes,2,,NA,1,Created
184,2011-01-01,184,Male,57,1954-05-15,0.00572,Married,37,,2022-10-27,Yes,,,Unemployed,9078.0,2264,No,1,,NA,1,Created
185,2011-01-01,185,Male,10,2001-01-10,0.00011999999999999999,Single,0,,,Yes,30.0,2031-10-04,Child,0.0,0,Yes,0,,NA,1,Created
186,2011-01-01,186,Male,40,1971-04-14,0.0009400000000000001,Married,38,,2030-03-22,Yes,,,Permanent contract,19100.0,459618,Yes,2,,NA,1,Created
187,2011-01-01,187,Male,62,1949-01-19,0.008409999999999999,Married,39,,2067-05-03,Yes,,,Permanent contract,22241.0,-17268,Yes,2,,NA,1,Created
16656,2011-01-01,187,Male,62,1949-01-19,0.008409999999999999,Widowed,39,,2067-05-03,Yes,,,Permanent contract,22241.0,-17268,Yes,2,,NA,1,Life event: Widowed
188,2011-01-01,188,Male,0,2011-11-22,0.0036200000000000004,Single,0,,,No,,,Child,0.0,0,No,0,,NA,1,Created
189,2011-01-01,189,Female,39,1972-05-13,0.00074,Divorced,0,,,No,,,Permanent contract,33218.0,-25324,No,0,,NA,1,Created
190,2011-01-01,190,Female,26,1985-03-26,1.0,Married,39,,2067-05-03,No,,,Permanent contract,11722.0,121445,Yes,2,30.0,2015-07-04,1,Created
16655,2011-01-01,190,Female,26,1985-03-26,1.0,Married,39,,2067-05-03,No,,,Permanent contract,11722.0,121445,Yes,2,30.0,2015-07-04,0,Life event: Deceased
191,2011-01-01,191,Female,39,1972-07-27,0.00074,Married,40,,2025-03-06,Yes,,,Permanent contract,33425.0,-2563,Yes,1,,NA,1,Created
192,2011-01-01,192,Female,78,1933-08-06,0.02817,Divorced,0,,,No,,,Retired,32068.0,11588,Yes,0,,NA,1,Created
193,2011-01-01,193,Female,27,1984-04-23,0.00025,Single,0,,,Yes,33.0,2017-04-15,Permanent contract,49481.0,-22747,Yes,0,42.0,2026-09-30,1,Created
194,2011-01-01,194,Female,10,2001-08-24,0.0001,Single,0,,,Yes,51.0,2052-02-04,Child,0.0,0,No,0,39.0,2040-11-26,1,Created
195,2011-01-01,195,Male,15,1996-12-12,0.00015,Single,0,,,No,,,Child,0.0,0,Yes,0,,NA,1,Created
196,2011-01-01,196,Female,24,1987-06-14,0.00018999999999999998,Single,0,,,No,,,Permanent contract,57259.0,323093,Yes,0,36.0,2023-11-12,1,Created
197,2011-01-01,197,Female,41,1970-02-21,0.0007700000000000001,Married,41,,2046-06-27,Yes,,,Entrepreneur without personnel,7112.0,328,Yes,3,,NA,1,Created
198,2011-01-01,198,Male,41,1970-07-23,0.0008900000000000001,Single,0,,,Yes,43.0,2013-08-27,Permanent contract,10719.0,2316,No,0,,NA,1,Created
199,2011-01-01,199,Male,47,1964-05-18,0.00186,Divorced,0,,,Yes,,,Entrepreneur without personnel,34722.0,295773,No,0,,NA,1,Created
200,2011-01-01,200,Male,63,1948-08-20,0.00945,Married,40,,2025-03-06,No,,,Permanent contract,12952.0,423055,Yes,1,,NA,1,Created
201,2011-01-01,201,Male,41,1970-11-25,0.0008900000000000001,Married,41,,2046-06-27,No,,,Permanent contract,11970.0,-30340,Yes,3,,NA,1,Created
202,2011-01-01,202,Male,62,1949-01-15,0.008409999999999999,Married,42,,2036-04-29,No,,,Flexible contract,8406.0,103,Yes,2,,NA,1,Created
203,2011-01-01,203,Female,33,1978-07-21,0.00035,Single,0,,,No,,,Permanent contract,6450.0,252572,No,0,35.0,2013-09-19,1,Created
204,2011-01-01,204,Male,7,2004-01-14,9e-05,Single,0,,,No,,,Child,0.0,0,Yes,0,,NA,1,Created
205,2011-01-01,205,Female,69,1942-08-23,0.0108,Married,42,,2036-04-29,No,,,Retired,39568.0,12048,Yes,2,,NA,1,Created
206,2011-01-01,206,Male,12,1999-10-02,0.00011,Single,0,,,No,,,Child,0.0,0,No,0,,NA,1,Created
207,2011-01-01,207,Female,41,1970-04-12,0.0007700000000000001,Married,43,,2022-11-07,No,,,Permanent contract,36243.0,394,No,1,,NA,1,Created
208,2011-01-01,208,Female,54,1957-08-25,0.00313,Married,44,,2029-05-29,No,,,Permanent contract,24124.0,131930,Yes,1,,NA,1,Created
209,2011-01-01,209,Female,31,1980-09-29,0.00029,Married,45,,2047-05-18,Yes,,,Permanent contract,67499.0,189359,No,2,40.0,2020-09-30,1,Created
210,2011-01-01,210,Male,89,1922-09-05,0.16272,Widowed,0,,,No,,,Retired,33759.0,69627,No,0,,NA,1,Created
211,2011-01-01,211,Female,72,1939-06-06,0.01411,Married,46,,2036-08-04,Yes,,,Retired,27411.0,18434,Yes,1,,NA,1,Created
212,2011-01-01,212,Female,33,1978-11-18,0.00035,Married,47,,2050-03-06,No,,,Entrepreneur without personnel,25338.0,483,Yes,1,,NA,1,Created
213,2011-01-01,213,Male,65,1946-11-15,0.01141,Married,43,,2022-11-07,Yes,,,Permanent contract,19961.0,-16406,No,1,,NA,1,Created
18188,2011-11-15,213,Male,66,1946-11-15,0.01141,Married,43,,2022-11-07,Yes,,,Retired,13972.699999999999,-16406,No,1,,NA,1,Life event: Retired
214,2011-01-01,214,Male,44,1967-03-11,0.0013599999999999999,Married,44,,2029-05-29,No,,,Permanent contract,20527.0,291358,Yes,1,,NA,1,Created
215,2011-01-01,215,Female,29,1982-07-15,0.00032,Single,0,,,Yes,28.0,,Flexible contract,55187.0,3206,Yes,0,33.0,2015-10-13,1,Created
216,2011-01-01,216,Male,57,1954-11-22,0.00572,Married,45,,2047-05-18,No,,,Permanent contract,18479.0,2000485,No,2,,NA,1,Created
217,2011-01-01,217,Female,37,1974-08-09,0.00057,Married,48,,2046-04-06,No,,,Unemployed,44294.0,350301,No,2,,NA,1,Created
218,2011-01-01,218,Female,57,1954-10-05,0.00387,Single,0,,,Yes,35.0,,Permanent contract,26998.0,3125,No,0,,NA,1,Created
219,2011-01-01,219,Male,6,2005-07-25,5.9999999999999995e-05,Single,0,,,Yes,15.0,2020-08-06,Child,0.0,0,No,0,,NA,1,Created
220,2011-01-01,220,Male,58,1953-10-05,0.00603,Divorced,0,,,Yes,,,Permanent contract,17702.0,29650,No,0,,NA,1,Created
221,2011-01-01,221,Female,45,1966-04-25,0.00134,Married,49,,2016-08-11,No,,,Permanent contract,195436.0,43052,No,2,,NA,1,Created
222,2011-01-01,222,Female,34,1977-05-03,0.00037,Single,0,,,No,,,Permanent contract,41901.0,59894,Yes,0,,NA,1,Created
223,2011-01-01,223,Female,56,1955-07-18,0.0041,Divorced,0,,,Yes,,,Flexible contract,1943.0,792,Yes,0,,NA,1,Created
224,2011-01-01,224,Female,17,1994-07-03,0.0001,Single,0,,,No,,,Child,0.0,0,Yes,0,29.0,2023-12-07,1,Created
17569,2011-07-03,224,Female,18,1994-07-03,0.0001,Single,0,,,No,,,Permanent contract,112628.0,6823,Yes,0,29,2023-12-07,1,Life event: Adulthood
225,2011-01-01,225,Male,25,1986-09-17,0.00033999999999999997,Married,46,,2036-08-04,Yes,,,Entrepreneur without personnel,21181.0,3202,Yes,1,,NA,1,Created
226,2011-01-01,226,Male,64,1947-09-13,0.01097,Divorced,0,,,No,,,Flexible contract,29443.0,106903,Yes,0,,NA,1,Created
17914,2011-09-13,226,Male,65,1947-09-13,0.01097,Divorced,0,,,No,,,Retired,20610.1,106903,Yes,0,,NA,1,Life event: Retired
227,2011-01-01,227,Male,40,1971-10-07,0.0009400000000000001,Married,47,,2050-03-06,No,,,Permanent contract,42589.0,43896,Yes,1,,NA,1,Created
228,2011-01-01,228,Female,29,1982-06-01,0.00032,Single,0,,,Yes,30.0,2012-06-16,Entrepreneur without personnel,37333.0,199931,Yes,0,,NA,1,Created
229,2011-01-01,229,Female,23,1988-01-19,0.0001,Married,50,,2040-02-12,Yes,,,Permanent contract,4770.0,53615,Yes,1,32.0,2020-06-17,1,Created
230,2011-01-01,230,Male,14,1997-11-24,0.00014,Single,0,,,No,,,Child,0.0,0,No,0,,NA,1,Created
231,2011-01-01,231,Female,44,1967-04-10,0.00107,Single,0,,,No,,,Permanent contract,31846.0,-41979,Yes,0,,NA,1,Created
232,2011-01-01,232,Female,14,1997-03-09,9e-05,Single,0,,,Yes,49.0,2046-01-06,Child,0.0,0,Yes,0,35.0,2032-11-17,1,Created
233,2011-01-01,233,Female,10,2001-03-13,0.0001,Single,0,,,No,,,Child,0.0,0,Yes,0,29.0,2030-07-23,1,Created
234,2011-01-01,234,Female,31,1980-07-07,0.00029,Single,0,,,No,,,Permanent contract,8504.0,468,Yes,0,,NA,1,Created
235,2011-01-01,235,Female,72,1939-09-25,0.01411,Widowed,0,,,No,,,Retired,12906.0,690218,No,0,,NA,1,Created
236,2011-01-01,236,Female,20,1991-04-15,0.00018,Single,0,,,No,,,Entrepreneur with personel,150152.0,4852565,No,0,28.0,2019-06-26,1,Created
237,2011-01-01,237,Female,51,1960-03-29,0.0023899999999999998,Married,51,,2032-03-28,No,,,Permanent contract,60796.0,-41533,Yes,2,,NA,1,Created
238,2011-01-01,238,Female,30,1981-06-01,0.00027,Married,52,,2024-08-26,Yes,,,Permanent contract,14826.0,-10,Yes,2,31.0,2012-06-24,1,Created
239,2011-01-01,239,Male,14,1997-02-01,0.00014,Single,0,,,No,,,Child,0.0,0,No,0,,NA,1,Created
240,2011-01-01,240,Female,4,2007-12-28,5.9999999999999995e-05,Single,0,,,No,,,Child,0.0,0,No,0,23.0,2030-09-25,1,Created
241,2011-01-01,241,Female,43,1968-04-05,0.0009699999999999999,Single,0,,,Yes,26.0,,Permanent contract,18897.0,124853,No,0,,NA,1,Created
242,2011-01-01,242,Female,1,2010-08-30,0.00033999999999999997,Single,0,,,Yes,36.0,2046-01-16,Child,0.0,0,No,0,31.0,2041-10-18,1,Created
243,2011-01-01,243,Female,6,2005-12-18,8e-05,Single,0,,,Yes,20.0,2025-08-12,Child,0.0,0,Yes,0,36.0,2041-06-30,1,Created
244,2011-01-01,244,Female,24,1987-12-04,0.00018999999999999998,Single,0,,,No,,,Permanent contract,4578.0,8304,No,0,28.0,2015-05-14,1,Created
245,2011-01-01,245,Male,58,1953-06-20,0.00603,Married,48,,2046-04-06,No,,,Permanent contract,24725.0,-532,No,2,,NA,1,Created
246,2011-01-01,246,Male,61,1950-09-12,0.00747,Married,49,,2016-08-11,No,,,Permanent contract,4651.0,3531,No,2,,NA,1,Created
247,2011-01-01,247,Female,54,1957-09-27,0.00313,Married,53,,2056-12-01,No,,,Flexible contract,12770.0,156774,No,1,,NA,1,Created
248,2011-01-01,248,Female,19,1992-05-24,0.00014,Single,0,,,Yes,33.0,2025-06-11,Permanent contract,35564.0,8224,Yes,0,34.0,2026-09-30,1,Created
249,2011-01-01,249,Male,51,1960-05-26,0.00301,Married,50,,2040-02-12,Yes,,,Permanent contract,13073.0,370957,Yes,1,,NA,1,Created
250,2011-01-01,250,Male,57,1954-05-14,0.00572,Married,51,,2032-03-28,No,,,Permanent contract,18061.0,33499,Yes,2,,NA,1,Created
251,2011-01-01,251,Male,64,1947-08-28,0.01097,Married,52,,2024-08-26,No,,,Permanent contract,21329.0,85249,Yes,2,,NA,1,Created
17846,2011-08-28,251,Male,65,1947-08-28,0.01097,Married,52,,2024-08-26,No,,,Retired,14930.3,85249,Yes,2,,NA,1,Life event: Retired
252,2011-01-01,252,Male,42,1969-07-13,0.00128,Married,53,,2056-12-01,No,,,Permanent contract,16919.0,350188,No,1,,NA,1,Created
253,2011-01-01,253,Female,31,1980-06-11,0.00029,Single,0,,,No,,,Permanent contract,28178.0,109870,No,0,38.0,2018-04-13,1,Created
254,2011-01-01,254,Female,20,1991-05-31,0.00018,Single,0,,,Yes,25.0,2016-06-30,Permanent contract,29419.0,15919,No,0,25.0,2016-08-14,1,Created
255,2011-01-01,255,Male,54,1957-05-31,0.00404,Married,54,,2034-06-30,No,,,Permanent contract,57019.0,40554,Yes,2,,NA,1,Created
256,2011-01-01,256,Female,34,1977-04-17,0.00037,Single,0,,,Yes,33.0,,Permanent contract,23816.0,4872,No,0,,NA,1,Created
257,2011-01-01,257,Female,12,1999-01-05,5e-05,Single,0,,,No,,,Child,0.0,0,Yes,0,32.0,2031-07-14,1,Created
258,2011-01-01,258,Female,5,2006-05-29,4e-05,Single,0,,,No,,,Child,0.0,0,Yes,0,32.0,2038-01-19,1,Created
259,2011-01-01,259,Male,47,1964-12-01,0.00186,Married,55,,2011-01-27,No,,,Permanent contract,42899.0,64461,No,1,,NA,1,Created
16798,2011-01-27,259,Male,47,1964-12-01,0.00186,Divorced,55,,2011-01-27,No,,,Permanent contract,42899.0,64461,No,1,,NA,1,Life event: Divorced
260,2011-01-01,260,Male,20,1991-05-22,0.00045,Single,0,,,Yes,45.0,2036-04-14,Permanent contract,32301.0,725,Yes,0,,NA,1,Created
261,2011-01-01,261,Female,80,1931-04-26,0.03682,Married,54,,2034-06-30,Yes,,,Retired,38911.0,2266924,Yes,2,,NA,1,Created
262,2011-01-01,262,Female,14,1997-01-01,9e-05,Single,0,,,No,,,Child,0.0,0,No,0,28.0,2025-06-23,1,Created
263,2011-01-01,263,Male,58,1953-08-16,0.00603,Married,56,,2038-06-01,Yes,,,Flexible contract,25005.0,73481,Yes,1,,NA,1,Created
264,2011-01-01,264,Female,26,1985-02-28,1.0,Single,0,,,Yes,30.0,2015-10-07,Permanent contract,41854.0,239,No,0,37.0,2022-02-16,1,Created
265,2011-01-01,265,Female,46,1965-06-03,0.00134,Single,0,,,No,,,Permanent contract,25139.0,796081,No,0,,NA,1,Created
266,2011-01-01,266,Male,2,2009-11-06,0.00021,Single,0,,,Yes,35.0,2044-04-09,Child,0.0,0,Yes,0,,NA,1,Created
267,2011-01-01,267,Male,62,1949-11-08,0.008409999999999999,Married,57,,2054-11-08,Yes,,,Permanent contract,3007.0,824441,No,2,,NA,1,Created
268,2011-01-01,268,Male,76,1935-03-29,0.0375,Married,58,,2013-01-13,No,,,Retired,43935.0,736,No,2,,NA,1,Created
269,2011-01-01,269,Male,0,2011-09-05,0.0036200000000000004,Single,0,,,No,,,Child,0.0,0,No,0,,NA,1,Created
270,2011-01-01,270,Male,46,1965-06-12,0.00172,Married,59,,2059-02-26,No,,,Permanent contract,22717.0,17364,Yes,2,,NA,1,Created
271,2011-01-01,271,Female,18,1993-03-05,0.00023999999999999998,Single,0,,,No,,,Permanent contract,22386.0,15533,Yes,0,26.0,2019-05-05,1,Created
